id,tid,content,posted_at,sent_score,sent_label
220,9465276496,,2025-02-04 01:15,0.5,neu
221,9465276496,3,2025-02-06 02:34,0.3901209677419354,neu
222,9465276496,3,2025-02-07 02:20,0.3901209677419354,neu
223,9465276496,3,2025-02-07 02:20,0.3901209677419354,neu
224,9465276496,3,2025-02-07 02:20,0.3901209677419354,neu
225,9465276496,3,2025-02-08 01:42,0.3901209677419354,neu
226,9465276496,1,2025-02-16 22:59,0.32689832689832665,neg
227,9465276496,3,2025-03-08 10:25,0.3901209677419354,neu
228,9465276496,3,2025-03-08 10:25,0.3901209677419354,neu
229,9465276496,3,2025-03-08 10:25,0.3901209677419354,neu
230,9465276496,3,2025-03-08 10:25,0.3901209677419354,neu
231,9914639608,我刚到手了华为Pura 70 Ultra的12+512国补版本，很好奇到底是4G还是5G，看到QQ上的显示和全球网测软件上的显示也是4G，但是网上很多人又说“无G”就是5G，而我实际拿朋友的苹果手机（15PM）在同流量套餐下（支持5G的套餐）进行测试（地铁上）信号📶也确实没有苹果的5G好，为此纠结了很久，本人的Mate30Pro 5G又是显示5G符号，也确实是支持5G，搞得我现在很迷惑现在华为手机的操作，以及纠结以后还要不要使用华为手机玩（本人现在的平板air，手表w5，手机P70u，耳机6i等电子产品都是华为）,2025-07-30 23:24,0.9969156488453926,pos
232,9914639608,,2025-07-31 00:05,0.5,neu
233,9914639608,的确是5g，下载速度10-20m左右，还支持5ga，信号强弱这个不好说，运营商、基站、身处地理位置都有影响,2025-07-31 00:16,0.94845620274191,pos
234,9914639608,孩子们，lz该怎么相信哪个AI是对的,2025-07-31 00:43,0.7289462130842886,pos
235,9914639608,支持5G的，我iPhone跟华为双持，速度是差不多一样的，但是信号的话华为强,2025-07-31 02:25,0.42956358675041384,neu
236,9914639608,你这个拿去电信移动问一下，4g，5g从来都是电信移动，他们只不过拼装设备而已，和他们没关系。不要被网上那些人忽悠了。,2025-07-31 03:11,0.00038365120663030883,neg
237,9914639608,嗯,2025-07-31 05:28,0.5262327818078083,neu
238,9914639608,4g也比苹果5g好的多，苹果信号太差,2025-07-31 07:24,0.2902762166263083,neg
239,9914639608,华子现在只要不显示多少G就是5G,2025-07-31 07:48,0.34378604060806717,neg
240,9914639608,你同样的位置、同样的sim卡拿华为和苹果测个速不就知道了,2025-07-31 08:11,0.2874719767748539,neg
241,9914639608,你就说好不好用吧，纠结这个有啥用,2025-07-31 08:18,0.03257032865094189,neg
242,9914639608,首先 你要有台华为手机,2025-07-31 08:22,0.32679563590187777,neg
243,9914639608,你去一个信号差的地方就会显示4G了,2025-07-31 08:35,0.03020542958257899,neg
244,9914639608,"在以前手机可以刷机的时代，有一些包里面解压出来会看到手机状态栏图例，例如WiFi信号强度、电池电量图标、手机蜂窝信号强度的那些图例。在这里其实就是华为把带5G的那个图例给删了，用一个正常的手机蜂窝信号图例来替代5G的那个图例。当你在没有5G信号的地方就显示4G信号的图例了。
点击展开，查看完整图片",2025-07-31 09:02,0.13108440224829343,neg
245,9914639608,电量图例,2025-07-31 09:10,0.2727933174049615,neg
246,9922320096,哄蒙智行一进店，所有看测评的人便都看着他笑，有的叫道：“哄蒙，你家的车又在懂车帝测试里撞了！”他不回答，对柜里说，“发个声明，要‘不予置评’。”便排出九文大钱。他们又故意的高声嚷道，“你一定又被特斯拉吊打了！”哄蒙智行睁大眼睛说，“你怎么这样凭空污人清白……”“什么清白？我前天亲眼见你家的问界封闭高速测试，撞得比谁都狠。”哄蒙智行便涨红了脸，额上的青筋条条绽出，争辩道，“懂车帝是美帝资本不能算测试……境外势力阴谋，能算数么？”接连便是难懂的话，什么“16亿公里数据”，什么“用户避险200万次”之类，引得众人都哄笑起来：店内外充满了快活的空气。,2025-08-02 22:04,0.9990107585505088,pos
247,9922205387,"请问有什么办法去除这个定制
点击展开，查看完整图片",2025-08-02 20:45,0.047170198401545904,neg
248,9922205387,机子是p70,2025-08-02 20:46,0.5505921179273656,neu
249,9922205387,友友，企业定制机可以咨询联系公司或销售方，需要企业方允许才可以获取升级版本的。,2025-08-02 21:25,0.08027076573523939,neg
250,9922205387,B站上找个大神吧,2025-08-02 22:56,0.2878113643001088,neg
251,9922205387,这个说好听点儿是定制机，其实实际是监管机。不知道东西是不是你本人的，如果是的话建议还是别折腾了。,2025-08-02 23:15,0.11181470454211917,neg
252,9899238779,"安全真的有爱国那么重要吗
点击展开，查看完整图片",2025-07-25 08:05,0.9689439995271697,pos
253,9899238779,"帮我顶一下贴
@微软雅黑",2025-07-25 08:06,0.9953123065341184,pos
254,9899238779,为了利益直接连脸都不要了,2025-07-25 08:56,0.47143133219580124,neu
255,9899238779,还是要学苹果，造车十年连个车轱辘都没做出来，这样最安全！安全性10000%。,2025-07-25 09:40,0.6548951473236235,pos
256,9899238779,"来来来，勾东西，不是挺牛逼的么？买AMD显卡，为什么不买华为显卡？看不起华为么
@蟹老板与宝宝",2025-07-25 09:49,0.9699793026421697,pos
257,9899238779,怎么改名了？上街被人认出来打了吗？,2025-07-25 12:08,0.18376112952091672,neg
258,9899238779,改名了？改名也没用，你还是个黑子,2025-07-25 12:19,0.05411530301772449,neg
259,9899238779,傻🐶,2025-08-02 02:16,0.3956840072480632,neu
260,9899238779,"充值帝：我们只关心客户是不是第一，你们居然担心安全不安全？
点击展开，查看完整图片",2025-08-02 06:47,0.6852737040506622,pos
261,9899238779,你都信充值帝了那还说什么。,2025-08-02 07:27,0.6628599436922148,pos
262,9899238779,为了你的安全给你推荐特斯拉智驾,2025-08-02 07:30,0.6764879447134827,pos
263,9899238779,居然有人信充值帝，还特么为了安全？丫是为了钱，****一个。,2025-08-02 08:33,0.18474952532939948,neg
264,9899238779,你把这个内容换个标题，发小米吧，看你会怎么样,2025-08-02 10:43,0.26927615831102625,neg
265,9899238779,,2025-08-02 13:01,0.5,neu
266,9899238779,其实我关心的不是谁第一！我关心的是你收了谁的钱，收了多少钱！！！,2025-08-02 13:59,0.01856527889222459,neg
267,9916563966,"华为pura80的应用自启动管理到底在哪儿啊，换了换位pura80，让小米10手环重绑，结果就是找不到自启动管理，导致小米手环无法接收消息通知，任正非你TM的到底把自启动管理藏哪儿去了？？？？？
点击展开，查看完整图片
点击展开，查看完整图片
点击展开，查看完整图片",2025-07-31 16:40,0.09948530265385791,neg
268,9916563966,点击展开，查看完整图片,2025-07-31 18:00,0.8502444844718449,pos
269,9916563966,应该是通知管理那里吧,2025-07-31 19:40,0.23016404072566166,neg
270,9916563966,你的微信还是1.0版本吧。,2025-07-31 20:24,0.8986086186231057,pos
271,9916563966,我的也不行，小米手环，我在想应该是卓易通的原因，等正式版本吧。,2025-07-31 22:43,0.9158461682897535,pos
272,9916563966,压根接收不到提醒和来电什么的，除了看个时间给摆设一样,2025-07-31 22:44,0.01944489941502625,neg
273,9916563966,你干嘛非得用小米,2025-07-31 23:56,0.5773596479476488,neu
274,9916563966,,2025-08-01 00:10,0.5,neu
275,9916563966,快吃口屎冷静一下说不定就想起来了,2025-08-01 11:57,0.983549734735817,pos
276,9916563966,各家手环手表还是配自家的手机为好,2025-08-01 15:20,0.8107015154196049,pos
277,9916563966,应该在设置里,2025-08-01 15:51,0.3365287200926895,neg
278,9916563966,现在买这个品牌确实是小白鼠,2025-08-02 23:02,0.781807857961997,pos
279,7840791620,"给父母买的，不打游戏，实在受不了火龙888，需要华为的生态
p50e是778g4g v30pro是9905g 性能差的多吗
p50e有ip68 拍照更强 oled 90Hz wifi6
#p50e#
点击展开，查看完整图片
点击展开，查看完整图片",2022-05-19 10:59,0.9951250564005105,pos
280,7840791620,有人吗,2022-05-19 11:03,0.5543071161048689,neu
281,7840791620,11,2022-05-19 11:33,0.27457627118644046,neg
282,7840791620,p50e支持wifi6吗？,2025-08-02 22:53,0.5764173083829002,neu
283,9911573903,"性价比拉满了
点击展开，查看完整图片
点击展开，查看完整图片",2025-07-29 20:27,0.9849366828457792,pos
284,9911573903,这个划算,2025-07-30 10:09,0.8024691358024691,pos
285,9911573903,有没有华为音乐会员的,2025-07-30 12:27,0.26813066917143014,neg
286,9911573903,可惜我旧的nova10没有，70又已经领过新机权益了,2025-07-30 13:14,0.35498031392540985,neu
287,9911573903,这个活动入口在哪里呢？,2025-07-30 13:39,0.5833367413701128,neu
288,9911573903,啥活动？,2025-07-30 13:44,0.6291390728476822,neu
289,9911573903,点击展开，查看完整图片,2025-07-30 21:53,0.8502444844718449,pos
290,9911573903,"我刚买了，花了19！
Nova14新机有送5张10元的元服务优惠券，直接用…",2025-07-30 22:41,0.009321961534236922,neg
291,9911573903,我mate70呢,2025-07-30 22:44,0.5,neu
292,9911573903,啊？mate xt不配享受这个服务吗,2025-07-30 23:14,0.4998234757932791,neu
293,9911573903,滑伪视频🐶才看，白给都没人看的视频软件，还有滑伪音乐,2025-07-30 23:35,0.44344678252718783,neu
294,9911573903,感谢你对华为的支持，孟公主的加拿大豪宅又增加了草履虫大的一块面积,2025-07-30 23:40,0.8362291291498728,pos
295,9911573903,只是影视年卡 问题是他有多少电影电视剧版权,2025-07-31 00:23,0.1034354684509492,neg
296,9911573903,尼玛有x5 没x6 不理解,2025-07-31 03:20,0.2604819894021163,neg
297,9911573903,入口在哪,2025-07-31 08:42,0.4782608695652175,neu
298,9753232291,"之前一直不敢升，以为升级了之后大部分安卓应用就不能用了。
今天升级之后发现几乎所有安卓app都能转译使用，包括谷歌vpn之类的。
系统非常流畅，续航也好了一点，很难相信使用的处理器和骁龙888是一个档次的。
原生应用也都适配了折叠屏，华为真的🐮
点击展开，查看完整图片",2025-05-31 01:01,0.9999991341442219,pos
299,9753232291,遥遥领先,2025-05-31 06:31,0.9307284160946515,pos
300,9753232291,梯子用的哪个？,2025-05-31 11:01,0.2860770755245088,neg
301,9753232291,"内部办公软件一票否决
还得等等",2025-05-31 11:32,0.44669438457534294,neu
302,9753232291,lz，能用ETAP仿真吗，我一直因为这个还没升级,2025-05-31 12:23,0.798309505086918,pos
303,9753232291,一直没敢升级 怎么转译用？下载转移工具？还是直接就能运行安卓app?,2025-05-31 12:52,0.9810856323984402,pos
304,9753232291,微信原来的聊天记录和收藏都有？,2025-05-31 12:56,0.8202234346020647,pos
305,9753232291,"升了后还能使用微信分身吗？我一直没敢更新
点击展开，查看完整图片",2025-05-31 13:25,0.7333601897328804,pos
306,9753232291,快拉倒吧，每个人的需求不一样，鸿蒙还得等等。一直提示我升5.0，我升了一次，半小时后回退了，大部分app用不了。安卓这么多应用，都能鸿蒙化了再说吧。用户花大几千钱买手机不是当小白鼠的。,2025-05-31 14:12,0.00555902074852499,neg
307,9753232291,游戏玩家，bilibili/应用宝/taptap等渠道没有大规模游戏支持我是不会用的,2025-05-31 14:54,0.8227670603727822,pos
308,9753232291,桌面图标现在能排列5个了吗？能就升下也行，不能高算了,2025-05-31 15:09,0.0822508249303574,neg
309,9753232291,app肯定没问题，不用担心。但我升级之后续航好像变差了一点。不知道是硬件问题还是系统问题。,2025-05-31 15:38,0.35505663384102415,neu
310,9753232291,"除了谷歌商店以外的应用都可以正常使用，谷歌商店和谷歌服务用出境易这个软件代替了。
绝大部分APP都可以用这个软件搜到。
搜不到的就用谷歌搜索，在网页里点击安装就会跳到出境易，在处境易里购买或者安装就行了。
点击展开，查看完整图片
点击展开，查看完整图片
点击展开，查看完整图片
点击展开，查看完整图片",2025-05-31 16:33,0.998557023444052,pos
311,9753232291,那为什么不用安卓呢,2025-05-31 16:34,0.9172076251056129,pos
312,9753232291,仍然用安卓软件，感觉纯血不太纯了,2025-05-31 17:27,0.8889732123736448,pos
313,9916419439,"（叠甲:主包真是新生,不是串子,理性讨论)
主包是计算机类专业大学生,被换了一部华为14Pro 手机,鸿蒙5,已经耐受了
,现在准备买电脑了,家里高人指定华为,我说咱也只是普通家庭,买个4 、5000的高性价比游戏本不好嘛
,未果现在已确定是买华为matebook 14 gt,的,求教是不是至少要买Windows的,害怕买回来出问题
,毕竟小白 还有那个a卡扩展坞要入嘛
,救救捞捞~",2025-07-31 15:38,0.8923419362547027,pos
314,9916419439,14gt性价比不行，但是拓展坞设计对于大学来说相当好了。我的建议是买个华为三千不到的轻薄本，再宿舍配套台式机，笔记本打游戏终归比较难受,2025-07-31 16:12,0.9991370546623082,pos
315,9916419439,学习编程的话，学习阶段上win本，老师给你发个安装包啥的能跟得上趟，工作以后，自己有一定学习能力和检索能力了，可以上mac本，编程很好用，总之你现在如果买鸿蒙系统的pc学计算机，直接坐牢了。,2025-07-31 16:49,0.9999997758293601,pos
316,9916419439,才发现人家叫gt14,2025-07-31 21:54,0.2728549515872559,neg
317,9916419439,GT14可以，也比较轻薄,2025-07-31 22:15,0.8551137192419466,pos
318,9916419439,计算机系的还是考虑windows或者mac，尤其是软件类的，环境很重要，学校教的但凡版本旧一点，什么软件都安装不了,2025-08-01 14:11,0.7576020143422187,pos
319,9916419439,计算机过来人，大学其实对电脑要求不高，上课要把笔记本背来背去的，没有特别的打游戏需求的话推荐买个轻薄本。然后目前华子笔记本性价比太低了而且新款不太有预装windows，可以买荣耀的那批轻薄本当平替,2025-08-01 14:59,0.9999951247721176,pos
320,9916419439,华为笔记本系统还是win。因为被制裁，没有amd，没有nv，intel纯核显确实远离游戏。怪不得家长买会指定华为。,2025-08-01 18:53,0.9746299790830162,pos
321,9916419439,不要买华为，包坐牢的，老老实实买个win或者mac，华为笔记本真是一坨，几个用同学的同学写个代码老让我帮他们看环境装不上啥的也是很幽默了,2025-08-02 16:31,0.8099075491672608,pos
322,9916419439,你吃不起,2025-08-02 17:50,0.3624014722644191,neu
323,9887029093,"@茅友之家武汉宋志豪
网页链接
点击展开，查看完整图片",2025-07-20 15:52,0.8971258233719984,pos
324,9887029093,"@茅友之家武汉宋志豪
一发一个不吱声，说好的1000块呢？",2025-07-20 15:56,0.4307393033211818,neu
325,9887029093,"@茅友之家武汉宋志豪
你是不是三和大神啊？是的话老老实实认个错，钱就算了。",2025-07-20 19:06,0.18877533108026,neg
326,9887029093,我米雷军宣布:即日起，黄仁勋正式为higo,2025-07-21 08:43,0.3868436612461815,neu
327,9887029093,英伟达都快被华为吓尿了,2025-08-02 21:56,0.0025893924944706548,neg
328,9913883612,点击展开，查看完整图片,2025-07-30 16:48,0.8502444844718449,pos
329,9913883612,这是市值吧？华为没上市,2025-07-30 18:40,0.3587844362217997,neu
330,9913883612,华为不是上市公司,2025-07-30 18:43,0.35376736601846004,neu
331,9913883612,这可不是市值，算市值一个国内公司都进不去前十,2025-07-30 19:01,0.2948877269385012,neg
332,9913883612,为啥要有华为？华为如果上榜了，你不是又少一个可以阴阳华为的题材了？,2025-07-30 20:28,0.036800157314788695,neg
333,9913883612,如果真的有那一天，那中华民族离复兴不远了,2025-07-30 21:25,0.9757382675987979,pos
334,9913883612,因为有你爹,2025-07-30 21:34,0.625,neu
335,9913883612,因为上市就意味着要统一所谓的“上游”渠道,2025-07-30 22:10,0.7639397759802183,pos
336,9913883612,重新开一个秘书数量以及子女姓氏数量排行榜不就行了,2025-07-30 23:46,0.010099498175445754,neg
337,9913883612,华为83有什么问题？,2025-07-30 23:53,0.4737672181921908,neu
338,9913883612,因为19年开始因为制裁，早就掉出500强梯队了，于7月份开始重回100强,2025-07-31 00:00,0.17979684134894458,neg
339,9913883612,你是大脑发育畸形吧,2025-07-31 00:09,0.3666704608480664,neu
340,9913883612,前20没有，前100有，排名80多位,2025-07-31 00:53,0.25934092932488173,neg
341,9913883612,没上市不公开,2025-07-31 00:55,0.17002113342563951,neg
342,9913883612,中国这些企业不垄断 能解决多少就业啊,2025-07-31 01:06,0.9591026896282401,pos
343,9910482264,"太恶心了，强制用新版本，新版本应用市场有很多软件都没有，而且基本上网易旗下的所有游戏都是渠道服版本，强制你用渠道服,因为官服你没有下载途径，打客服问过了，纯净模式关不掉，而且安卓安装包的东西是没办法安装的，也就是说你想下载tap来下载官服的路也被堵死了。为什么强制渠道服，因为渠道服充值会分一部分给华为，这种强买强卖真恶心 。这手机买的真后悔。而且这个手机版本不能回退。",2025-07-29 12:20,1.0165683517193713e-08,neg
344,9910482264,在意这些的人买不起P80+，买P80+的人不会在意这些，让你费心了。,2025-07-29 12:47,0.23083850154283925,neg
345,9910482264,垃圾📱，割九菜的罕见私企！,2025-07-29 14:09,0.09357814872365311,neg
346,9910482264,卓易通试试,2025-07-29 15:06,0.7325067150650251,pos
347,9910482264,自己没有眼睛怪谁，强迫你买了？,2025-07-29 17:03,0.33236253334002697,neg
348,9910482264,一买一个不吱声，买了出问题要自己克服，说出来肯定被菊花教骂,2025-07-29 17:13,0.5047755553050199,neu
349,9910482264,买都买了，将就用吧。将就不了或退或卖,2025-07-29 18:36,0.10074969971108294,neg
350,9910482264,买了就将就用，别说出来，不然会被喷的,2025-07-29 19:16,0.3753321601874263,neu
351,9910482264,买个红米手机备用，不要抹黑民族企业,2025-07-29 19:30,0.42892943639799974,neu
352,9910482264,p80预装的5.1强制分割安卓，没有个四五年适配，很多应用都不完善，现在5.1的微信安装破一千万也要发个资讯祝贺一下，小黄鱼上p70U鸿蒙4.2的比升了5.1的好卖的多，如果P80能自如选择4.2或者5.1那肯定就不用降价了，但现如今看来是肯定不行，因为新的6.0又要上的mate80 ，可能不叫6.0，但肯定也会继续加版本号上去,2025-07-29 19:47,0.0106806753448212,neg
353,9910482264,鸿蒙毕竟是最新的国产系统。发展时间还太短。生态还不到位。大家应该给他更多的包容性与时间。,2025-07-29 19:50,0.9952931054504562,pos
354,9910482264,他吵着闹着要搞系统，就是为了这个。学苹果，全封闭，各种收钱，各种厂商用户两头吃。特么还一堆人以为它是为了民族复兴。,2025-07-29 20:45,0.02134291833478197,neg
355,9910482264,渠道充值所有平台都会收费，只是多少区别，最高的是Ios,2025-07-29 21:07,0.1603699055930492,neg
356,9910482264,华为本来都是垃圾产品，我现有的设备坏了就再也不买这种垃圾牌子了，开个快手一整就没响应，重装好几个版本都不行，什么缓存也清理了，重置出厂设置了，好一阵失去响应一阵子，什么垃圾玩意,2025-07-29 21:07,5.6502875378505735e-08,neg
357,9910482264,每次拿出手机都要默念：感谢华为，赐我手机。,2025-07-29 21:21,0.9383793954532491,pos
358,9867964150,"最最值得期待的，就是2025年底的麒麟9030芯片了。据爆料，其CPU将保留小核架构，中核主频提升，大核可能达到3.0GHz。GPU升级至Maleoon 930，游戏帧率稳定性预计提升40%。AI算力直接开挂，40TOPS的NPU性能让手机也能跑盘古大模型，以后随时随地搞AI创作、智能处理都不在话下，这升级简直是把电脑级性能塞进手机里了！
除此之外，麒麟9030最大的突破在于可能采用国产5nm工艺，结合Chiplet 3D堆叠技术。若5nm产能受限，备选方案是优化版7nm+工艺，性能仍可提升20%。其目标是将日常功耗降低18%，高负载场景温控较9020改善5℃以上。",2025-07-13 11:18,0.9999999999999956,pos
359,9867964150,不是五纳米，是N+3,2025-07-13 12:34,0.7658085080734058,pos
360,9867964150,能下放到nova吗,2025-07-13 16:05,0.3104160936911723,neg
361,9867964150,啥时候叫9100？这种加10迭代一看就是小幅度提升,2025-07-13 16:08,0.6345472961117747,neu
362,9867964150,和3年前的主流CPU差不多,2025-07-13 16:10,0.8352458984666067,pos
363,9867964150,华为系统好处理器还是差点意思,2025-07-13 16:28,0.45562855963846915,neu
364,9867964150,一大波喷子在路上,2025-07-13 16:36,0.4808783956008086,neu
365,9867964150,使劲吹，手机处理器和电脑级比？,2025-07-13 16:55,0.20819639887254593,neg
366,9867964150,不如8g1,2025-07-13 16:55,0.5,neu
367,9867964150,国产哪有5nm，都是多层曝光叠加术,2025-07-13 16:59,0.8087853082468461,pos
368,9867964150,加油华为！,2025-07-13 17:14,0.5,neu
369,9867964150,不是哥们你听谁说的呀？在这吹牛逼？,2025-07-13 17:37,0.0640603975615458,neg
370,9867964150,到时候不买不是中国人,2025-07-13 17:53,0.4620475295141979,neu
371,9867964150,,2025-07-13 17:53,0.5,neu
372,9867964150,8e2据说ai算力有100tops,2025-07-13 18:00,0.7026821353633397,pos
373,9103879536,,2024-07-25 22:09,0.5,neu
374,9103879536,见一个举报一个,2024-07-25 22:20,0.26293409917504695,neg
375,9103879536,支持,2024-07-30 07:09,0.626712328767123,neu
376,9103879536,知道了，另外我的黑名单什么情况，4年多了，还是不能签到。能帮忙解除一下吗，谢谢。,2024-08-17 15:33,0.004199225907298487,neg
377,9103879536,,2024-08-18 16:33,0.5,neu
378,9103879536,黑产诈骗，用多个ip为广东的黑产账号刷帖，在所有手机电脑贴吧内刷诈骗帖子。大家注意辨别。大家不要搜索也不要信。处理一下所有数码吧都被这个广东的占领了。,2024-08-20 17:33,0.11493943912006033,neg
379,9103879536,"点击展开，查看完整图片
点击展开，查看完整图片
点击展开，查看完整图片
点击展开，查看完整图片
点击展开，查看完整图片
点击展开，查看完整图片
点击展开，查看完整图片
点击展开，查看完整图片",2024-08-20 17:34,0.9999980680253144,pos
380,9103879536,吧主，你好！方便留个联系方式嘛？我们希望与你这边聊聊合作，具体的后面详谈。,2024-08-27 15:16,0.2906466999400297,neg
381,9103879536,"这个也是假的
点击展开，查看完整图片",2024-09-03 22:52,0.8363739668414527,pos
382,9103879536,"假帖子
点击展开，查看完整图片",2024-09-07 21:01,0.80378577628088,pos
383,9103879536,下后台无吧务操作记录的小吧，上几个活跃的小吧，看见类似贴子直接删封,2024-09-27 15:59,0.26174909432194804,neg
384,9103879536,这把知道了，新人进来可能很容易就被骗了，，，,2024-10-15 17:26,0.06155015704246136,neg
385,9103879536,"就是单纯好奇, 我去搜了的话,他是怎么骗我的?",2024-10-17 10:36,0.6089133428047778,neu
386,9103879536,"同好奇，他是怎么骗人呢？搜京东，没有优惠券的话，也没什么呀，并不产生损失
是否能把欺诈模式给大家也科普下",2024-10-20 23:13,0.037932517909591734,neg
387,9103879536,任何所谓的“京东优惠xxx““京东xx活动”都是骗子一律不要信,2024-10-22 00:55,0.10833721768274662,neg
388,8614578856,"【长期招募小吧】
为了维护吧内秩序，加强吧务管理建设，长期招募小吧主，欢迎各位吧友报名加入！
申请条件：
1.本吧活跃分子，等级10级以上
2.打开贴吧动态，发言记录和关注的贴吧全部要打开，以便吧务审核
3.熟读本吧吧规，按照本吧吧规处理违规贴，发现违规现象立即卸任小吧主权限
符合以上申请条件者，回复本贴说说您的申请感言及在线活跃时间即可报名，并且要明确确认申请小吧主！
4.若有意，可留下联系方式，方便沟通",2023-09-22 22:00,0.000653632161397022,neg
389,8614578856,奇怪。。,2023-09-23 17:22,0.2757287376161246,neg
390,8614578856,额,2023-09-24 16:56,0.5833333333333336,neu
391,8614578856,"ID：雪风智乃
等级：11
申请职位：小吧主（非常确认）
活跃时间：周末节假日全天在线。工作日早10晚8在线。
7年华为用户，对手机平板手表耳机的型号辨别，故障诊断，硬件维修，各类销服渠道信息，EMUI9-鸿蒙3系统都比较了解，可以解答大部分相关问题。有4年贴吧管理经验，已熟知本吧吧规，联系方式企鹅987
402
460（加表情为了防止被系统删），也可私聊，谢谢。",2023-09-24 20:25,8.550808016494216e-05,neg
392,8614578856,我等级够吗？,2023-09-25 00:54,0.5734602823598001,neu
393,8614578856,我等级不够，我是另一个吧的吧主，有资格吗,2023-09-25 12:26,0.39259917171002257,neu
394,8614578856,把评论限制等级提升一下，吧里一堆一级号水军黑子没看到吗？,2023-09-29 23:37,0.4191064494059801,neu
395,8614578856,您看我行吗,2023-09-30 00:22,0.6100291424213328,neu
396,8614578856,,2023-10-01 13:10,0.5,neu
397,8614578856,报名,2023-10-01 22:33,0.7499999999999999,pos
398,8614578856,补充一下：我是学通信专业的，教材都是用的华为的，华为通信业务方面我也懂一点点,2023-10-01 23:02,0.9976620541329001,pos
399,8614578856,"ID：追梦-星辰大海
等级：13
职位：小吧
在线：基本24小时
多年花粉（从p8那个时候吧），目前拥有华为全家桶（除了车）以及华为智选等系列产品。有丰富的鸿蒙系统操作经验。也有6年吧务管理经验。理性看待问题，公平公正处理问题。
企鹅287
6142
642
卫星：suai
138",2023-10-02 00:02,0.9082081207143978,pos
400,8614578856,报名,2023-10-10 14:59,0.7499999999999999,pos
401,8614578856,文明发帖,2023-10-18 07:55,0.5625819352222369,neu
402,8614578856,dd,2023-10-19 12:14,0.7499999999999999,pos
403,9883986388,"第一次设置时建议开启手机高性能
拿了就回复一下哦
楼下放下载
ps：如果你的系统已经升级到了next，不清楚是否也可以用，请自己尝试",2025-07-19 10:34,0.033820454479200235,neg
404,9883986388,"链：
https://pan.quark.cn/s/aa767ccf1f3b
使用教程也在里面了",2025-07-19 10:34,0.6774921075767265,pos
405,9883986388,,2025-07-19 12:26,0.5,neu
406,9883986388,,2025-07-19 21:13,0.5,neu
407,9883986388,,2025-07-20 00:12,0.5,neu
408,9883986388,,2025-07-20 19:27,0.5,neu
409,9883986388,,2025-07-21 15:23,0.5,neu
410,9883986388,,2025-07-23 15:03,0.5,neu
411,9883986388,,2025-07-26 10:43,0.5,neu
412,9883986388,,2025-07-27 00:03,0.5,neu
413,9883986388,,2025-07-28 17:28,0.5,neu
414,9883986388,,2025-07-30 12:01,0.5,neu
415,9883986388,,2025-07-31 18:35,0.5,neu
416,9883986388,,2025-08-03 00:33,0.5,neu
417,9921535903,五千多买的华为打不了三角洲，好些软件还要下卓易通才能下，一些软件在手机上根本就找不到，华为还不快点优化吗,2025-08-02 14:41,0.3647961806652976,neu
418,9921535903,买70回退版本，不是鸿蒙next不就好了,2025-08-02 15:21,0.03821168817034282,neg
419,9921535903,店里说退不了了,2025-08-02 15:37,0.052097604211374327,neg
420,9921535903,,2025-08-02 16:26,0.5,neu
421,9921535903,华为用户都是大老板不打游戏，不适配正常,2025-08-02 16:28,0.07014690571519555,neg
422,9921535903,买华为手机打游戏你确定你是真爱吗,2025-08-02 16:44,0.876010995432334,pos
423,9921535903,我一直用的是荣耀，以为华为也会好用，悔不当初,2025-08-02 16:46,0.5028087427295093,neu
424,9921535903,我也是买华为打游戏😅,2025-08-02 16:47,0.6715152319145014,pos
425,9921535903,华为用户打什么游戏啊，闲🉐慌的。,2025-08-02 17:09,0.5161222052896349,neu
426,9921535903,打个鸡儿游戏，,2025-08-02 17:21,0.694252004716507,pos
427,9921535903,便宜出给我吧,2025-08-02 17:21,0.6907515706242368,pos
428,9921535903,不是有测试版吗？不过测试得好久才能正式版，你看早就出来的CF现在还没有正式版。,2025-08-02 17:50,0.9617395143888019,pos
429,9921535903,,2025-08-03 00:12,0.5,neu
430,9921535903,五千多的手机买之前不做功课吗……打游戏买什么华为啊,2025-08-03 00:28,0.9849697480220778,pos
431,9919707471,,2025-08-01 21:00,0.5,neu
432,9919707471,贴吧的问题，不是华为的问题,2025-08-01 21:47,0.3435506712601414,neg
433,9919707471,等APP更新吧,2025-08-02 08:24,0.2980829033187098,neg
434,9919707471,三姓老赘畜任赘非的半成品圈钱系统凑合用吧，能打电话就不错了,2025-08-02 17:56,0.020675603958455357,neg
435,9919707471,,2025-08-03 00:12,0.5,neu
436,9922325562,老婆开了家人的实时位置共享，有什么办法能修改位置吗？不让关掉,2025-08-02 22:07,0.4262522174716429,neu
437,9922325562,友友，位置共享功能是单向的，是以设备为维度共享位置，需绑定华为帐号，不支持修改的。,2025-08-02 22:54,0.7029288828703452,pos
438,9922325562,不支持,2025-08-03 00:12,0.4696077091775176,neu
439,9922464102,预算大概两三千，主要用于看电子书/网课/剧，所以比较倾向于买华为mate11.5s柔光版的8+256，但是线上看的好多都没货，线下还没去看可能会贵点。现在可以选择加点配置买12+256，但是那样的话主机大概贵了四五百还需要买笔。想问如果等下去的话8+256还有希望补货吗，听说月底会出新款然后老款要下架？现在应该直接买12+256还是等补货还是考虑考虑这个价位的其他产品？,2025-08-02 23:55,0.9943950279267085,pos
440,9922464102,等,2025-08-03 00:11,0.5262327818078083,neu
441,9922464102,补货,2025-08-03 00:11,0.3654258630381506,neu
